Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding Change – 3M","Promoter Holding","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Insider Trades - 6M Cumulative","Mutual Fund Holding","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","63682.943508585","27.009911246411537","56.343786556904504","7.467418476224394","9.224693387886683","131636","10.7770190581176",,"19.592610557563887",,,"10.60302085519428","43.59585486624693","42.991284101787684","92.07754161534145","16.165177182890893","16.522265352597348","31.804964117876594","27.009911246411537","11.956027330189356",,,
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","63299.2967476","0","51.203240871817236","7.958436210700875","0.00030010734678059846","65286","-0.0038906132082634493","0.15400987892285903","3.790902093033098","0.15400987892285903","0","1.4507593479619791","-0.018081916906027118","0.2477395132923732","12.045865926952972","0.15087582375648","0.03133965313880438","5.314345823040355","0.11369755523030989","0.20993766842289396","-0.524627177272062","-0.524627177272062","0"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","62704.4388006","-0.006667739433986242","48.02405492281452","4.673378032708867","0","298048","0.2420127879426861","0.0003259376531626867","13.72632341985261","0","0","0.9861019744171655","-2.804967341280019","-0.9234542040933604","24.072272201798743","2.287221461785286","0.644133916344062","16.023023546314658","-0.0199304775579634","2.259188980503632",,,
Punjab National Bank,PNB,"Public Banks","62487.51329165","0","73.14607487906339","10.28374073250038","0","2010938","0.8312296129079719",,"3.5589268758710073",,,"8.693583357118348","-0.14018703287350331","0.2262847134195285","1.2152961122898087","0.6940388340880759","0.8439800262790609","12.294997621871492","0","0.684985127872253",,,
United Spirits Ltd,MCDOWELL-N,"Alcoholic Beverages","61778.8235493","0","56.73177488210217","6.491837694059558","0.6739711081868243","274307","0.9904476394434898",,"9.020948601672016",,,"1.1889833037591453","-1.6630327768869293","-0.6922032773879963","16.069514820718023","1.198514587816863","0.7560765599999719","11.608673369406143","0","1.3718302912059954",,,
Yes Bank Ltd,YESBANK,"Private Banks","61675.88723868001","0","0","28.639210904533467","0","4557343","0.21173968828050388",,"0.5695505239097216",,,"6.042472254612024","19.658972559083203","18.888087757319607","31.034411459481227","6.422149180444741","6.179639094829632","50.34507475897683","0","0.22471367464003345","-0.01595066254177613","-0.01595066254177613","0"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","59653.41735285","0.7533447378319877","61.19768634061417","6.633572845228485","24.99468749315286","272333","-0.9995502378653853","0.7533980073337498","10.754362424444603","0","0","3.7987114165885614","1.3290965789987066","0.37963583845249005","11.027654604619899","-2.4643594091462084","-0.8719056742409972","14.877117128051342","0.749421057110915","-2.944388831546183",,,
Indian Overseas Bank,IOB,"Public Banks","59637.110667680005","0","96.38096092321308","1.2386635146298863","0","471356","0.01916280287903588",,"0.08376254197383853",,,"0.02476762191298596","-0.00030603501403179967","0.007648388895661176","0.0774887977345361","0.04445634179485558","0.019162802879036045","1.353652251017755","0","0.04445634179485541",,,
ABB India Ltd,ABB,"Heavy Electrical Equipments","59461.490025","0","74.99999988202448","6.511875238531747","0","105205","-0.569713679320131",,"8.018261194254356",,,"3.2841778905623715","1.7119889669296935","1.8632354667435869","5.391894020233981","3.6805204135985665","3.3077196689371053","11.90376029262647","0","0.1320028054577831","-0.5145992932086804","-0.5145992932086804","0"
Canara Bank Ltd,CANBK,"Public Banks","59412.765753","0","62.93427259378507","6.325775388701252","0","647865","0.30664049584461717",,"3.7514896697726203",,,"10.29481757410217","-0.042563095960103325","0.4652549611966883","8.437522434304237","1.7597486710121828","1.552156630923104","15.370823990867443","0","0.5319001758204518",,,
IDBI Bank Ltd,IDBI,"Public Banks","58869.401908125","0","94.71348519383298","2.1748889614985036","0","595301","0.0005203488400953547",,"0.018159086390386065",,,"0.11884664275032106","0.019737747579182226","0.022014243528795458","0.04508353501946647","-0.1933807316875217","-0.0471724542799665","0.17491421632022428","0","0.005106923932558356",,,
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","56147.15006145","-0.01638104051853162","51.50394992173235","5.633490971102623","0.015214038931880943","130833","-0.7298643015505277",,"18.465622158629895",,,"2.1760978244495157","1.0848781463013388","0.7337953117807281","18.69107364621973","-1.0947261219263034","-0.4954527922829044","21.91403147614988","-0.043056950885677736","-1.0749848743326957",,,
Berger Paints India Ltd,BERGEPAINT,"Paints","55658.3119677","0","74.98576868720058","7.862553255548973","0","404957","0.4344828602425779","0.014832568324963036","1.4430723052939736","0.012370288678824991","0","1.483468280315724","-0.15067465258960056","0.1025332547510942","11.134676133362616","-0.23805749478958615","-0.3993372109973188","3.169115746132625","-0.0019886612681290217","0.5823929235355036",,,
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","55296.078267594996","-0.000623037425128814","34.77499973689114","8.184645299204519","0","349522","1.2481681400632585",,"10.984227665997507",,,"1.4801716283492838","-1.4319775445644431","-1.0511425452013476","27.789802549148774","2.6517145869879144","1.313289958420203","26.890924594962364","0.021280488450429402","2.2790297118872473",,,
Union Bank of India Ltd,UNIONBANK,"Public Banks","55088.06457596","0","83.49483105832721","5.287467105372054","0","781554","0.14566883486957494",,"1.0665621570164974",,,"5.909573865153836","0.2509215458992937","0.30128062671569666","1.4325820300907661","0.00172616472791276","0.14705173892667656","7.054084403240774","0","0.12667127853762306",,,
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","54066.26838123","0","28.961192003634416","7.040568262068468","0","269168","0.7288542720602775","-0.00044499970169314116","6.349531969479673","-0.00044499970169314116","0","9.725417114607314","7.4615875310870905","6.316639766679451","42.75901083556423","-0.5990548231968589","0.7390338374704264","17.199378049150784","0.5093782397541418","0.44944040171439337",,,
Tube Investments of India Ltd,TIINDIA,"Cycles","53516.97533034","-0.00810785564310379","46.44574371052605","8.472528164269141","0.053363742031381514","77071","-0.06094470715650324","0.012648270804062577","12.662862125446757","0","0","0.24315370389702975","0.2395497971210716","0.3995657684740479","26.297012226255013","-0.267532447219871","-0.620642375998548","14.077682583654788","-0.01782064656541138","0.31118997809549676","-0.8998750944361088","-0.8998750944361088","0"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","52839.79432","0","71.24617781820314","4.0603451475073795","0","67866","-1.0581797172389145",,"6.72243862999011",,,"2.163239368803432","0.4839902703372214","0.5702422818874435","11.368170597896073","-0.22377728002481057","-0.49992164172754094","9.50740125203046","0","-0.7578997075569998",,,
Macrotech Developers Ltd,LODHA,"Real Estate","51879.16481825","10.90937594145339","93.10663565268989","0.6521418912501129","0","52774","0.8148682146775861","-7.179657160999255","1.1782989183977775","-7.179657160999255","0","3.023314879128795","9.597644580268792","10.215664251682472","24.142180784355315","3.11952706548834","2.2874081033547933","4.970256912317584","10.906303794062765","0.8368960926729668","-1.4597788429636576","0","0"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","51161.9813133",,"68.15852423484021","5.8520241818150245","0.5094226160906064","982624",,,"7.868313040201816",,,"2.6959799152489716",,,"8.619861434986214",,,"10.641657093789407",,,"-1.8889026093068368","0","0"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","50972","0","67.39652124999999","19.80933625","0","2218734","-0.006075125000000001","-5","0.109513","-5","0","5.259919375","-0.6137918749999987","-0.061723499999999376","5.806960500000001","0.3482807499999989","0.25088062499999886","5.569753749999999","0","0.012864",,,
PI Industries Ltd,PIIND,"Diversified Chemicals","50480.47769355","-0.6591302430999022","46.08577730973436","7.269174008604562","0","140720","0.6113528247166897","-0.005065351427386604","16.391271080755168","0","0","8.971677331246623","0.27546545231993846","0.7536825628169197","16.719432942082765","0.8395786981749929","0.30517647206776033","26.164065652330333","-0.6591302430999022","1.5516966800234115","-0.6583508483736163","0","0"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","50239.04576229","0.18670566671328004","68.99699078303112","1.1147431482580696","21.04554004500922","233276","0.0022066193422447533",,"0.5564930934655077",,,"2.329261469363875","-1.7230266927024012","-0.11609117608484354","26.50360836827741","-0.01820962824380734","-0.047776293987137564","2.9167902425323904","1.5075847692837385","-0.1339441355019455",,,
Bosch Ltd,BOSCHLTD,"Auto Parts","50158.9487388","0","70.54139129656427","7.0600170070564365","0","91023","1.312822018577564",,"4.333279988499215",,,"11.453113281371849","0.11761518754551847","0.05898220768952189","3.621533320403992","-0.039656007193414666","-0.15332458116393965","16.325261988686375","0","1.3871634698192556",,,
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","49420.65615924","-4.13183735889497","25.238485830823926","3.3952331506959976","0","103554","-0.4007419738455793","28.733335230176","6.305600716973407","28.733335230176","0","5.378580645924951","-7.755777247395905","-8.430624555103932","42.21265813978788","-3.14085217651958","-2.4326967601340854","12.085554632510267","-4.057720763924312","-0.11710275528704095",,,
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","48943.47448428","0","50.80805285743869","6.932260006530086","0","193411","-1.0666706906304348",,"18.678716047011118",,,"7.235562697244616","0.6643194283732967","2.783495828514514","12.633548086509455","-0.8956885747063232","-3.1342683396796964","27.610260546868886","0","1.1827527698425442","-0.8581148340723045","-0.8581148340723045","0"
Info Edge (India) Ltd,NAUKRI,"Online Services","47962.937783745","0","38.11298631180334","5.564850928936059","0","357881","-0.8692480903850797","-0.2111600621600622","10.574997914471952","-0.16994638694638697","0","5.450634543229042","-2.1817457912450955","-0.9085924685922571","31.80755894601599","1.2204460923607403","0.5071585556423521","16.881119939415797","-0.059188953283694445","-1.3279176002669768",,,
Page Industries Ltd,PAGEIND,"Apparel & Accessories","47184.12164346","0","46.1156545250556","7.287871460624354","0","80716","0.6653742009278574",,"15.193546206457057",,,"2.732539384970639","0.07087223685689992","0.10322870780143134","25.28579756235367","2.4391704622089136","1.2836705883534272","19.495674776315386","-1.0758593830269234","2.255601954979948",,,
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","46971.90081053","0","74.98621837084343","14.382891259204655","0","83526","0.8272036417949158",,"5.667390863003406",,,"2.0439683148180587","-0.013929869319942834","0","0.2037666931365557","0.3328250499710528","-0.08946176208517453","7.8573545615757165","0","1.354082124674024",,,
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","46932.001811379996","-6.004899198221729","62.79866199109211","9.53289835231709","0","593851","0.9038247283339071","-5.984482677845638","2.983515679587671","0.029773270403673786","0","9.27373962992537","1.911111120973862","5.050770547315664","12.335584557946559","3.2622902692122135","0.9586430566147595","12.277727508302245","-6.011883478102568","2.2251698521084973","-5.579557760688473","0","0"
Zomato Ltd,ZOMATO,"Online Services","46851.6992498","0","0","6.119447370652124","0","1820855","2.201055433650839",,"4.568678420320924",,,"1.1578673346017712","15.025537232567881","15.47901629214575","25.46198413039642","35.75133648414955","36.190967647205625","38.8057895370652","0","1.7512415047493777","-8.866140670392635","-2.1571999064677274","0"
JSW Energy Ltd,JSWENERGY,"Power Generation","46103.7783536","0.0003041303968700504","74.68655992838134","2.4753041616614713","8.203169477169727","259242","-0.01777563095780195","0.10095477024715893","0.09790456248976268","0.028079537009045304","0","0.06610353249791681","-0.018171547908442776","0.06791700122835032","5.340559695402848","0.20070483363004143","0.2892333601148138","10.366117609599119","0.024573736066813012","-0.10630415744257421",,,
ACC Ltd,ACC,"Cement","45823.84791726","2.157475930622624","56.68466715977431","8.435863938226737","56.68466715977431","141922","-0.5679139165045495",,"8.810166214521162",,,"8.44211995357747","-1.3202940180240024","-0.6796440714938168","11.427175441605963","-0.937088049470109","-1.6163636188680215","18.95370241377872","2.157475930622624","-0.42002209702582505","0.4998336819836022","0","0"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","45803.07231808","0","70.63848767939211","9.943754818128586","0","43445","0.0899055400345814",,"7.561396636231538",,,"6.800566690786063","-0.5733325870423287","-0.35534622505170566","1.6784893601919562","0.6778408810208472","0.3819137064544673","14.566666017677479","0.0000021761208870429982","0.4116914400741001",,,
Trent Ltd,TRENT,"Retail - Apparel","45498.840133390004","0","37.005772476458745","13.100203554015089","0","137123","0.6911717766607808","0.0003986075897062372","8.945450540096546","0","0","5.597417682194985","-2.398151815543219","-0.8933516223234612","25.924928755785288","1.7447054201442018","0.5897546974237713","15.176207860676133","0","1.705678727160505",,,
Container Corporation of India Ltd,CONCOR,"Logistics","45145.66471506","0","54.79863322152465","2.2305283225768573","0","127529","0.09215020652054484",,"13.187423822943456",,,"3.1706814716751652","0.5182093039865201","0.406813719532483","24.058064953525548","0.9536738719263518","1.0459003962400146","17.848975516838376","0","0.38726503991794736",,,
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","44664.46548489","0","38.188221134125605","10.609187779820289","0","400107","1.1388626114244715",,"23.58743669938032",,,"5.432973290850021","0.2193091997219483","1.1840670031390204","16.253372971587186","0.8180732368298713","-0.2356537551324891","29.327574185000373","0","2.162331921013873","-0.8559367370280052","-0.8559367370280052","0"
