Name,Ticker,"Sub-Sector","Market Cap","Working Capital Turnover Ratio","Current Ratio","Net Income / Liabilities","Long Term Debt to Equity","Inventory Turnover Ratio","Earning Power","Debt to Equity","Days of Sales Outstanding","Days Payable Outstanding","Days of Inventory Outstanding","Cash Conversion Cycle","Asset Turnover Ratio","Quick Ratio","Interest Coverage Ratio"
VJTF Eduservices Ltd,VJTFEDU,"Education Services","118.8","-1.1371886872097934","0.9157846295444088","0.7724189902034703","80.72352785846316",,"5.10170423309511","88.51333509374174","5.961395694135115","3102.5","0","566.3630697393","0.13967957691709443","0.9157846295444088","1.0450450450450455"
Krishna Ventures Ltd,KRISHNA,"Real Estate","118.692","0.015037593984962405","1.7572254335260116",,"0",,,"0","0",,,,"0.0007736943907156674","1.7572254335260116",
PNGS Gargi Fashion Jewellery Ltd,GARGI,,"118.61699696","13.499999999999998","1.120617110799439","15.31034482758622","0","3.0087976539589443","18.040621266427728","474.10714285714283","0.6144781144781144","23.301656920077978","121.31091617933724",,"1.4142857142857146","0.1640953716690042","75.50000000000006"
Keerthi Industries Ltd,KEERTHI,"Cement","118.32705288","36.24142857142859","1.236672794117647","21.00107353730539","23.427922814982974","4.760585992374072","15.742221129012407","34.42678774120318","8.330442666246206","34.08123261107833","76.67123345417757","37.2067935087","1.623771882100682","0.5889246323529411","7.664670658682627"
Premco Global Ltd,PREMCO,"Textiles","118.113552","2.41286079649251","5.098349834983498","73.35992907801419","5.739708614451941","2.6602275166344707","20.32364015060482","8.868680942602913","43.99454875832829","29.685331612070357","137.206309504599","147.5507160916","1.1005291005291002","3.5914191419141916","12.943877551020407"
Vedavaag Systems Ltd,VEDAVAAG,"Software Services","118.10883","1.4388315892494163","5.048513302034428","33.29322101885273","0.17293914189244802","0","7.693358841213435","4.027011446924154","62.03013813311011",,,"34.0838685914","0.6712795476098484","4.98226395409494","86.61538461538449"
AKG Exim Ltd,AKG,"Commodities Trading","117.73221407999999","9.14565483476132","1.9850537132181223","8.874656907593813","0.7785467128027669","54.56875","7.9146287238772945","54.930795847750865","54.427596359743035","9.447944107204213","6.688809987401213","51.9414989415","4.635810894651942","1.8346567024754787","3.122807017543866"
Bonlon Industries Ltd,BONLON,,"116.94178670999999","8.189012839402231","2.82741116751269","7.717391304347798","0","38.79938900203666","3.7134502923976536","20.69333333333333","26.0292114326839","6.346618198997401","9.407364636098789","65.7597474522","3.674710743801653","2.3868745467730235","3.6634615384615308"
Transcorp International Ltd,TRANSCOR,"Consumer Finance","116.8015842","-489.81112277019974","1.0594962138772988","13.879736408566876","14.430065591207232",,"11.025145067698345","40.40063818471902","2.043199297328563",,,"3.7386576179","18.701522435897438","1.011590171534539","3.2094594594594845"
James Warren Tea Ltd,JAMESWARREN,"Agro Products","116.732","2.2253225035833735","2.4066736183524506","22.547144028423116","0","1.6248803827751197","7.186544342507657","0","3.3227413260048086","398.96348645465264","224.63191990577147","5132.3176021853","0.842242314647378","2.2353145637817176",
Univastu India Ltd,UNIVASTU,"Construction & Engineering","116.714442","1.4781413939545343","1.7701674277016741","7.1565146134935755","20.165460186142706",,"11.251117068811435","86.22026887280248","290.0507013689369","432.34507042253523","0","360.0903398455","0.5070700145685149","1.7701674277016741","2.3401486988847573"
Valiant Communications Ltd,VALIANT,"Telecom Equipments","116.658879","0.6055532870559411","7.761329305135952",,"0.3870967741935484","0.688",,"0.3870967741935484","131.06035064059338","61.7764857881137","530.5232558139535","750.4751529049","0.4155807762365139","3.583081570996979","-35.00000000000001"
Kkalpana Industries (India) Ltd,KKALPANAIND,"Specialty Chemicals","116.6504332","0.5052185257664709","1.6323245331616227","12.873326467559215","65.77301161751564","0.26462501586227316","4.032592183400082","68.69228477807566","1133.3693780933936","410.8583759590793","1379.3102621483376","1096.5624542981","0.1016882392201057","1.132002575660013","8.588235294117647"
Manaksia Coated Metals & Industries Ltd,MANAKCOAT,"Metals - Diversified","116.32293875","17.36013754794339","1.1453852636207087","2.2971352431711956","61.029885057471255","3.1488240294701053","7.12603305785122","163.37471264367815","26.52548377266494","82.80345026187435","115.91629020356002","65.291437316","1.422857204799948","0.41050818891290813","1.493720225205713"
Coral Laboratories Ltd,CORALAB,"Pharmaceuticals","115.805829","0.7887569663193603","5.127401019208153","26.706056129985228","0","2.0724456657506867","6.3138493944181135","3.870554309516181","173.28305480462032","103.74517839922854","176.12041947926713","262.41979638","0.45534914950760963","4.407683261466091","85.64285714285711"
Mahamaya Steel Industries Ltd,MAHASTEEL,"Iron & Steel","115.780348","10.584193170939262","2.206782854451248","7.4674827850038055","10.646659521257595","7.651374599426546","5.694106186069161","24.387281171847093","15.13894193081546","8.53262426981153","47.70384657775819","63.8978046926","2.316478092843507","1.1092793217145545","2.3240556660039733"
Sayaji Industries Ltd,SAYAJIIND,"Agro Products","115.656","-13.172305661000161","0.721946476999437","6.5500971412711415","59.5950465515683","8.630496508326297","10.191290395366897","102.06996293952818","25.6082181654158","65.63340268886044","42.29188896002277","2.7847985904","2.110871606342321","0.36038479250882655","3.606921029281272"
LKP Finance Ltd,LKPFIN,"Investment Banking & Brokerage","115.63112","-41.890410958904084","0.8925866136843412","38.01601330976396","3.5014344474784864",,"10.869565217391305","28.43316857350247","26.706589274035316",,,"46.7370442558","0.17428722055198553","0.8925866136843412",
Gujarat Containers Ltd,GUJCONT,"Packaging","115.26","11.966493817311525","1.4757065735154018","25.242181013008597","17.250105440742303","14.352357320099257","25.200534759358302","128.55335301560524","56.794","11.169605809128631","25.431362378976484","82.3882220991","2.853881278538813","1.1416322642108605","5.164383561643839"
Signet Industries Ltd,SIGIND,"Plastic Products","115.09867","4.973087698446388","1.4235332207858284","1.6253275281230914","30.902266356250294","3.32028101858689","7.592680277414143","138.62783294531286","132.8617114502601","94.78802628067454","109.93045406600669","157.0286212973","1.2145636503120485","0.8409842510580238","1.2735342209764073"
AMJ Land Holdings Ltd,AMJLAND,"Real Estate","114.8","0.5595021250758956","3.2215780998389696","24.706211527700056","0","0.02471648735097412","6.80060951520966","5.174973488865324","35.054259359739554","1000.5294117647059","14767.470588235296","1079.1751474357","0.23706466861755152","1.9561996779388087",
RKEC Projects Ltd,RKEC,"Construction & Engineering","114.675068","1.992252765202782","1.744302390216787","3.092693944922254","35.69657184536835","1.2460955986748696","6.427638026788634","102.97592997811816","248.61178785607197","58.274544246107105","292.9149259399925","370.5136554432","0.5730779041200715","1.3304613674263477","1.7463017751479297"
Nagpur Power and Industries Ltd,NAGPI,"Mining - Manganese","114.52020871500001","1.5180333752018662","2.458915595304639","15.545361875637104","1.522778756607097","1.1316225165562914","4.4711344368187325","13.881198087087844","77.05555555555556","119.21909290416971","322.54572055596196","301.4413229149","0.42352941176470593","1.7758524315259918","3.691666666666666"
Surana Solar Ltd,SURANASOL,"Renewable Energy Equipment & Services","114.159312","1.0432311751572967","2.634069400630915","6.282722513089019","0","1.2930264513912746","2.5543716245803556","18.82480957562568","83.08365758754863","15.030552603613176","282.2834750265675","348.2100819923","0.3879538078345536","1.0015772870662465","3.240740740740744"
Kerala Ayurveda Ltd,KERALAYUR,"Pharmaceuticals","113.73734425","-7.58399255467659","0.6148615027367722","2.297165200391004","468.63979848866495","1.7030909882455376","8.581277213352683","879.8488664987406","53.00987851270095","130.90362985685073","214.31620654396727","149.2995016642","0.7252258265474123","0.4163211146127052","1.4182908545727133"
Welspun Investments and Commercials Ltd,WELINV,"Diversified Financials","113.63593122","12.057142857142857","20.499999999999982","324.99999999999994","0",,"2.671440374552464","0","0",,,,"0.029781227946365563","20.499999999999982",
Fluidomat Ltd,FLUIDOM,"Industrial Machinery","113.56735","2.3732278272337624","2.865142857142857","55.46558704453448","0","2.5389105058365753","14.57031250000001","0","99.54084467907754","114.81417624521073","143.76245210727973","140.0454286304","0.7486998127730393","2.318857142857143","186.50000000000014"
Prajay Engineers Syndicate Ltd,PRAENG,"Construction & Engineering","113.29598142","0.4265644955300127","1.5323526606904447",,"26.40542444522719","0.0038403339420819203","0.2819320587112668","32.94117647058824","665.5431242777603","35121.331521739135","95043.81793478261","2144.3116819996","0.08030234647522556","0.45699027274461196","0.6322957198443578"
Genpharmasec Ltd,GENPHARMA,"Commodities Trading","112.9588188","1.5712238463743193","3.4315286624203822",,"0","3.2749003984063743",,"0","93.01441079897847","84.62113312478276","111.45377128953771","129.0785277665","1.1079223928860147","1.856687898089172",
RSD Finance Ltd,RSDFIN,"Diversified Financials","112.634376","57.23032069970846","1.3521699819168174","30.42237442922377","13.92513046969089",,"9.513977128335455","16.54456041750301","9.947784004075395",,,"-5.3004267467","0.4211723309303123","1.0140144665461122",
V-Marc India Ltd,VMARCIND,"Electrical Components & Equipments","112.2195528","5.292902850494472","1.37830205866278","4.04376012965963","18.47951529140219","2.2980025773195876","7.098381070983803","82.40046162723601","101.55492663625871","93.28403196411047","158.83359035468948","182.4238141915","1.1236877855996048","0.7535070140280561","1.8973647711511767"
Cravatex Ltd,CRAVATEX,"Commodities Trading","112.152544","6.927998165558356","1.4337923986568688",,"25.347288296860146","4.702353072376492",,"83.26355851569934","83.4366828848509","27.314838969786084","77.62071337096238","138.8630292957","1.6120263042057383","0.9746946323422063","-0.30910374029640253"
Hindustan Tin Works Ltd,HINDTIN,"Packaging","112.10858274","4.1090096798212965","1.9662037037037037","11.601282246985177","10.020701616964137","4.821580288870008","9.5593220338983","46.95350528730487","96.40910408814149","31.5582966226138","75.70132158590309","152.4429434922","1.365242202833534","1.2505555555555556","3.4231213872832345"
Pioneer Embroideries Ltd,PIONEEREMB,"Apparel & Accessories","112.08082053","7.310284790448949","1.749381290216136","14.28201811125492","8.310749774164409","4.254445057979017","9.253026573567114","25.868440502586843","29.65601714810656","41.47985671269858","85.7926227806043","80.5607796825","1.5170722894675719","0.9688170268932519","5.756250000000016"
Duroply Industries Ltd,DUROPLY,"Paper Products","111.78359965","-9.148542999289269","0.8101569872179807",,"21.561570959161312","2.025264161436403","2.0068359374999885","92.6459083085589","36.068986948415166","158.0444845441707","180.223403420681","61.9369014196","0.9342203943389378","0.2627605730462383","0.47679814385150543"
Lagnam Spintex Ltd,LAGNAM,"Textiles","111.66808","6.998596068993181","1.911598841639994","14.80415338747814","127.24929709465795","5.189479112944817","18.37084673097534","191.63542642924088","39.37125662702393","4.730084274129433","70.33461202098903","124.2692086431","1.3200801997427556","1.0402377686328304","4.7261029411764675"
DRS Dilip Roadlines Ltd,DRSDILIP,"Logistics","111.61240622999999","-104.59620596205959","1.0211267605633803","17.994558880683986","11.179076144273361","0","10.787530762920412","24.277578569921953","21.09842988910768",,,"32.9431687902","2.372364619829123","1.0037919826652222","6.164062499999992"
Rts Power Corporation Ltd,RTSPOWR,"Heavy Electrical Equipments","111.580645","1.791232482932088","3.147278150633855","2.9779969650986495","6.086011488899238","2.586001489203276","3.4042084389115392","19.166278528178854","114.58876629889669","41.67074575295134","141.14454362222864","219.7148224929","0.5549834395613572","2.2651006711409396","1.9681528662420409"
Shiva Global Agro Industries Ltd,SHIVAAGRO,"Fertilizers & Agro Chemicals","111.571845","6.176163801429401","1.916224635850804","11.742647058823541","8.736531466611758","5.5505233297466505","11.785169145575242","69.48733786287832","43.638698630136986","8.365481204730099","65.75956505648273","105.8922438323","2.625284808177844","0.8728635177233306","4.6368715083798895"
Diligent Industries Ltd,DILIGENT,,"111.27228","8.155301537248718","1.6391919191919193","3.1336405529954203","135.70909090909092","6.989863684026564","6.106736657917781","228.07272727272726","60.739246012566454","24.42094209420942","52.21847184718472","90.8179549757","2.043254987161762","0.7575757575757576","2.154320987654329"
KG Petrochem Ltd,KGPETRO,"Textiles","111.181195","5.855037642159218","1.4088611358905738","7.949314007019454","26.009653571210375","2.9939519103112553","8.14232757270401","84.27323272438444","88.94085300796104","61.42380271974774","121.9124458021285","138.9040329071","1.0080805295091009","0.9361284567350581","3.874534161490681"
Prismx Global Ventures Ltd,PRISMX,,"111.07981588599999","0.24576156245761557","14.718146718146718","12.230215827338109","0.13831258644536668",,"1.2781629116117839","3.1350852927616417","51.768763796909504","65.9171388101983","0","1135.7955640707","0.1990552565088432","14.718146718146718",
TCI Industries Ltd,TCIIND,"Commodities Trading","111.05859744000001","-2.3384615384615386","0.4132231404958678",,"0.4162330905306974",,,"4.786680541103018","1.200657894736842","2098.75","0",,"0.1362617660242044","0.4132231404958678","-14.66666666666667"
Aditya BSL Nifty Next 50 ETF,ABSLNN50ET,"Equity","110.88097020000001",,,,,,,,,,,,,,
Metroglobal Ltd,METROGLOBL,"Commodities Trading","110.824359375","1.751976896101217","6.793293885601579","39.42723942723944","1.1243237150586114","20.400506970849175","4.273726325634562","1.2454914337240757","13.029063150045136","13.04651259111995","17.89171222664016","200.2262862726","0.6954919543053679","6.175542406311638","31.037735849056588"
MRO-TEK Reality Ltd,MRO-TEK,"Communication & Networking","110.79968985999999","-6.9906700593723485","0.5359085963003265","83.95391016750239","51.22161540672607","2.389444949954504","53.389259690159804","102.88876113825812","49.95389468575589","86.10719725818737","152.75514089870526","194.4990363757","1.0801153241307007","0.37123685165034453","13.752365930599368"
