Name,Ticker,"Sub-Sector","Market Cap","PS Premium vs Sector","Forward PS Ratio","PS Premium vs Sub-sector","PS Ratio","Price / CFO","Price / Sales","Forward PE Ratio","PE Premium vs Sector","PE Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PB Premium vs Sub-sector","Price / Free Cash Flow","Sector PB","Sector PE","Sector Dividend Yield","EV/EBITDA Ratio","EV / EBIT Ratio","EV / Free Cash Flow","EV / Revenue Ratio","EV / Invested Capital","Enterprise Value","Dividend Yield vs Sub-sector","Dividend Yield vs Sector","Dividend Yield","PE Ratio"
Maruti Suzuki India Ltd,MARUTI,"Four Wheelers","255592.9595666","64.17081477421164","2.148455479609056","192.01616726938164","2.8324817874671417","138.87148034045097","2.8324817874671417","32.67825192080551","-52.64285469134858","233.00933905800213","4.619135958625426","-18.916419511021598","6.80126423920664",,"5.696758740511342","139.11937419034422","0.614726513338826","32.69180322175812","51.59338272038649",,"2.7580461938486023","4.463425806893954","248876.15956660002","0.264338801579078","0.09440114145783163","0.7091276547966576","65.88296418780781"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","249898.52029398","365.82122160627847","5.683672536888372","8.3035918234426","8.036934751344967","182.095325750705","8.036934751344967","98.90604890604891","20.350300891888487","-7.3526656297599775","18.27025369366035","220.713137520379","1.3161593858708662",,"5.696758740511342","139.11937419034422","0.614726513338826","95.65831684906324","118.1547848085996",,"8.047955612122177","17.46905200927201","250241.20029398",,,,"167.43058543699152"
Sun Pharmaceutical Industries Ltd,SUNPHARMA,"Pharmaceuticals","243820.4196514","53.45881728324913","5.534765808712614","69.13537467710225","6.136940979839899","27.13777440485545","6.136940979839899","28.30763186327473","111.65213686281156","127.33915310006522","4.774603345573023","10.930688500244939","26.088999962174974","32.55496623958876","4.304132075735273","35.19956037429971","0.9002797474416026","34.87618785757974","51.09897641866307","31.443797269697573","5.927474370762014","4.4979844808190625","235498.3196514","-0.13865096756124362","0.08377850880716742","0.98405825624877","74.5006216985208"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","233585.258578825","71.0410324049658","2.964395854734235","228.69918446762787","3.413044124544595",,"3.413044124544595","29.6753112033195","124.86244555630819","-34.38185827581134","3.522098014877356","49.32603126806947","-42.044364577617294",,"2.358663111158764","22.79666898588442","0.8987054277845777","35.19171969455924","36.94881084902683",,"6.084756502490612","1.8304886857962295","416434.52857882495","-0.18445057031466405","-0.871454374020618","0.027251053763959747","51.26114738703615"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","227459.6920536","354.0893959643752","6.012942447286118","738.5437422099025","7.834522510715393",,"7.834522510715393","67.50265957446808","-24.758558877150012","18.65619508733131","24.371551704018003","327.81435574416497","163.91149718580306",,"5.696758740511342","139.11937419034422","0.614726513338826","66.224564627549","74.68824216963485",,"8.031436367361279","14.040022402071292","233176.6920536","0.03132356768669353","-0.32199789228578357","0.2927286210530424","104.6754220219052"
Wipro Ltd,WIPRO,"IT Services & Consulting","211834.91743857","-37.21587040634122","2.301972897078222","-42.59773122456818","2.603069314509904","19.119192526744406","2.603069314509904","18.634146341463413","-33.53047204914064","-36.49308807936216","3.236369041678876","-55.19546366875939","-57.33511570876096","23.369987802675297","7.223306626258447","26.059297308153045","1.8554224046316583","10.395668384178528","12.437088388442127","21.505032593284714","2.3953410213036794","2.3472163780993744","194930.21743857","-0.3156712774785857","-0.30268402288973073","1.5527383817419276","17.32149190804033"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","202000.7207218","126.68846694773033","3.2709065687039502","53.860250953815985","3.7921403988378817","21.759721899013705","3.7921403988378817","36.38457529963522","100.52200974985934","5.637759304034832","4.005391013437642","50.49699498484275","66.93225777727712","56.054478298891404","2.661442518397821","13.71639143169999","2.279245572413523","17.069738678948564","21.96359508015076","57.71202550797109","3.9042750921805967","3.3690351206273794","207973.9407218","-0.21075321447147333","-1.7362033423262635","0.5430422300872597","27.504383764002323"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","190671.7199616","143.94459744901434","11.36252880465465","200.7960212565675","12.857578664825294","83.94568914866359","12.857578664825294","79.06974432382997","81.87743341151749","11.649394980723166","91.47207934909427","891.6649424949409","341.5105736749566","124.09080079502785","9.224091266043816","48.87744741507376","1.423352309122852","54.713854067191335","61.63413786940511","123.74400440050765","12.821645606978514","80.89982128307024","190138.8499616","0.1855936141120954","-0.41202544828142784","1.011326860841424","88.89704687560025"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","184301.0903679","-53.497708260954596","0.272944212748567","-6.183976542152488","0.3684758966764911","2.3628332801867797","0.3684758966764911","3.9347895748771626","-68.95281636613066","-0.02709821414639231","0.6504870483885381","-55.50968772360606","-0.5963827314872333","4.137606837807222","1.4620869468108437","13.040168852184397","1.8216275494826368","3.6679160414668","5.317186391522269","7.136923676487758","0.6355810144105413","0.784329324096126","317899.4203679","0.0434493260934552","5.345608397755515","7.167235947238152","4.048605169704322"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","180364.20888253002","-27.550232421146795","1.364744142481958","42.1533379615634","1.2119703054215525","6.865786405882376","1.2119703054215525","25.828014184397166","-36.36807213781366","41.84765596081258","2.6305963608093172","-1.1590014578662864","60.64381579645762","11.148044309446197","2.661442518397821","13.71639143169999","2.279245572413523","5.806828336260992","6.810682132991387","14.612720741858583","1.5886359193552573","1.6794476805226182","236419.20888253002","-0.04786593135086159","0.6225536531266962","2.9017992255402194","8.728004301114446"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","177044.9879322","229.85602658774408","8.45328627585056","1.4898497943413704","9.684294967316973","18.065409545112253","9.684294967316973","24.35347432024169","-31.838014284655014","1.4192284721831692","4.567945708723746","-9.822519323183316","2.99161226982411","29.25855643767611","5.06550601595826","54.935827136266845","0.5805016216087817","19.82348426605873","26.543449545790878","35.45124530985532","11.734014194126791","2.4834853744574685","214517.25793219998","-0.09056462377731811","0.01606235195282546","0.5965639735616072","37.44535064522882"
NTPC Ltd,NTPC,"Power Generation","164746.35761666","-65.15830734169904","1.1527811193805637","-29.346595410510023","1.1974581897350671","3.9424105212558653","1.1974581897350671","9.853652848230425","-62.67008993921616","-29.592674151926058","1.184082826658013","-66.08389683253566","-29.763806560521328","9.498856226899393","3.491211301049177","26.464859690537352","1.5970281603857173","8.296386558971818","11.94131892184736","21.607435022446616","2.7239069008672407","1.0712168049757844","374755.24761665997","1.8355931021130725","2.5230424693965077","4.120070629782225","9.87930832019023"
Tata Motors Ltd,TATAMTRDVR,"Four Wheelers","151860.114896325","-65.13273165786993",,"-37.98041339792842","0.6015740537905078",,"0.6015740537905078","-24.494067584814236","-108.35025587713515","76.54710798245596",,,,,"5.696758740511342","139.11937419034422","0.614726513338826","7.172483062841831",,,"0.6015740537905078",,"151860.114896325",,,,"-11.616823719562856"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","149775.988491465","-7.1997011292879565","1.7397248501700484","65.06702263096318","1.6011077047056805","16.19628858362107","1.6011077047056805","22.268190060384136","-83.63162344424833","145.97293466367995","2.6357290488677916","-53.73283003676564","-39.05804091229845","46.6919144233388","5.696758740511342","139.11937419034422","0.614726513338826","12.026191094667324","14.959598137630696","67.06143823286263","2.2995969809627383","1.6002051357215743","215116.328491465","0.41283265491768356","0.24289499479643717","0.8576215081352632","22.77158302948076"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","145647.45580032","-8.553495291930712","3.3428174635304737","35.42336210953924","3.1428830699829677","5.575338078494782","3.1428830699829677","10.226044226044225","-67.2883658631312","-32.89025922065972","1.9102024666413016","-45.28539518455247","-4.8724006482637945","8.02142696327758","3.491211301049177","26.464859690537352","1.5970281603857173","6.794465845893827","9.95790710798362","15.161665324707972","5.9405067801430205","1.305069232052904","275294.90580032003","1.9432822576750661","5.467148084825011","7.064176245210728","8.657088076804246"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","142689.02263","178.24033856014694","4.331943649059205","5.949176057332579","4.654521875978601","11.243323822393823","4.654521875978601","13.258964143426294","8.036251249854066","0.8784988181905917","4.162335481170327","56.39396501698779","10.267898680178067","14.675411151907847","2.661442518397821","13.71639143169999","2.279245572413523","7.206218445137805","8.666992538568449","12.827113301450169","4.068307105623695","3.359408016969697","124718.02262999999","0.07742393934325431","3.05092913886868","5.330174711282203","14.818675109564856"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","142464.18818835","-65.40884263610954","0.6120465581839518","-32.128857723678856","0.5786554871907695","3.210027270422539","0.5786554871907695","8.118638118638119","-74.13349335515055","-42.33864258500543","1.2166188025730653","-54.287241067093746","-25.704190225928286","4.207598327889155","2.661442518397821","13.71639143169999","2.279245572413523","3.0291370572090375","3.5241674567082932","5.7963562250260585","0.7971515040045105","1.0186743576065502","196257.60818835002","1.423355873533362","2.09377545801092","4.373021030424443","3.547951301114239"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","139054.44975541002","-71.38102471653357","0.3877305320490368","-49.09446307524937","0.49377062773233205","9.735777136282517","0.49377062773233205","-41.97802197802198","-108.73605680497057","75.46353070842675","2.847591650514312","-50.013827507486965","-34.15946379667935",,"5.696758740511342","139.11937419034422","0.614726513338826","8.340515844503075","98.07278899495607",,"0.8039135698435289","1.159333202797267","226396.12975541",,,,"-12.153547555988037"
Coal India Ltd,COALINDIA,"Mining - Coal","134439.918453505","-29.266354577533342","1.0022639933290038","0","1.1832622893226357","3.272038594052183","1.1832622893226357","4.715735258512535","-43.53410918158774","0","3.0682255757320904","15.284307458165626","0","4.625599995234879","2.661442518397821","13.71639143169999","2.279245572413523","3.5740193061292342","4.229218526937916","3.515254733415577","0.8992278553481658","2.1586197739744617","102168.48845350502","0","5.513557544707724","7.792803117121247","7.745082610049771"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","130981.470679725","-3.3165308966146045","2.3690148997370963","85.80206748600763","1.929273587302774","22.041327560222566","1.929273587302774","79.59528921855683","333.0025522910079","26.356461048325045","8.389079759393102","255.67096121971042","38.04114650159916","22.253431196541737","2.358663111158764","22.79666898588442","0.8987054277845777","84.35674346929439","87.54837497376049","22.121735109282355","1.917856121813671","8.030819127207367","130206.320679725","0.062493849629393694","-0.6245099540765602","0.2741954737080175","98.71015854621216"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","127994.7585995","667.5019859640904","10.665671623010963","228.59762838455396","12.839097314261812","133.97401907062184","12.839097314261812","86.26492014090769","672.7581543665399","158.91416455927117","19.385479166496282","628.3824103842105","280.96491840500323","220.44117355200385","2.661442518397821","13.71639143169999","2.279245572413523","67.5720526304822","77.35001666777391","220.58935742124933","12.847727948398758","18.24918337971116","128080.79859949999","-0.12628866194228805","-1.8821289868895392","0.3971165855239839","105.99453327329505"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","126861.19232436","-24.329385300067297","1.8269698784405881","45.42048180077426","1.509971866229129","5.805488772363461","1.509971866229129","70.73857302118171","269.5177523433016","7.830670358846847","10.915316518347877","362.77556411968476","79.61002277198394","5.823276837354185","2.358663111158764","22.79666898588442","0.8987054277845777","70.18746194218456","73.30383501452962","5.6761943469099885","1.4718334728831315","10.639620895016568","123656.97232436","-0.05399057885334449","-0.7409943825592984","0.15771104522527932","84.23773884578264"
LTIMindtree Ltd,LTIM,"IT Services & Consulting","126007.38104976","88.35640561635151","3.7084400591544036","72.21047883820768","7.8093744840388215","76.27565438847458","7.8093744840388215","26.729665879176515","110.52811648651782","101.14465925516197","14.286065218842895","97.77736095141846","88.33245272388338","158.8995977928878","7.223306626258447","26.059297308153045","1.8554224046316583","34.87409748652802","38.77820990781652","155.02481847384615","7.618942266678236","12.731692977253049","122934.68104976001","-1.1056540682440983","-1.0926668136552433","0.762755590976415","54.86214779247644"
Vedanta Ltd,VEDL,"Metals - Diversified","115479.21347742","-48.99082089017508","0.8553476772692389","-2.559733770364239","0.8533030877946087","3.3028977341023364","0.8533030877946087","8.346361185983827","-55.22249422073121","-6.066417198870734","1.3962616191983652","-47.537412153507276","6.680518675083724","4.745786112580446","2.661442518397821","13.71639143169999","2.279245572413523","3.2932358855757027","4.068992173867747","6.314437737945177","1.1353502015592762","1.127394494540345","153649.21347741998","1.5376974571301467","12.216869785415117","14.49611535782864","6.141857966036592"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","111698.99560953","-76.25449048538223","0.14062475638498645","-78.74141660513277","0.18815519801774275","4.546092608830651","0.18815519801774275","9.41764705882353","-65.87648595286254","-74.25746573307369","0.8266244712610727","-43.462700828829945","-50.548593476577075","5.689468155222005","1.4620869468108437","13.040168852184397","1.8216275494826368","4.622910220479257","6.1021214058586635","11.994174768053018","0.39665681694185867","0.8814524793967905","235476.71560953005","9.1683412284867","8.534876485342387","10.356504034825024","4.449763850045587"
Grasim Industries Ltd,GRASIM,"Cement","111566.07137088","-31.540213395810365",,"-53.53429272785168","1.1452242188281614","15.852745074119914","1.1452242188281614","13.798029556650246","7.735287146151879","-43.2435654006592","0.9602376137799852","-63.920407555597144","-59.9802784963597",,"2.661442518397821","13.71639143169999","2.279245572413523","9.274513222837113","11.42824726099583",,"2.1020453742263023","1.072592558258402","204778.19137088","-0.16374560421648143","-1.6891957320712716","0.5900498403422516","14.777393695032156"
Adani Power Ltd,ADANIPOWER,"Power Generation","111369.111921375","2.2656501439274814",,"107.37845391402655","3.5147213281054976","10.883616778843477","3.5147213281054976",,"-14.321088883590804","61.59757694188563","5.905710025648444","69.15934088187855","250.30876423538717","16.382195223041318","3.491211301049177","26.464859690537352","1.5970281603857173","11.426503009284271","14.764479078381939","23.177555157612037","4.972633175023125","2.330781558577817","157565.191921375",,,,"22.674803611337904"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","104300.71365089","-68.35730316798636","0.49907927768005556","-6.1534925601289165","0.52933239436714","6.194364749429267","0.52933239436714","9.036132812499998","-44.61694957350982","6.215336935184543","1.333734605903813","-49.886777689765154","1.4553126394926539","9.139564813432353","2.661442518397821","13.71639143169999","2.279245572413523","4.930868704421959","6.381606123514056","12.789494711784961","0.7407238743561778","1.0228870938753782","145953.71365089","-0.8933554804336656","-1.4263191418450312","0.852926430568492","7.596555983313183"
Ambuja Cements Ltd,AMBUJACEM,"Cement","104196.733391775","112.30816296730944","2.8435421382936306","44.09990800822676","3.55158060148261","19.625841638182877","3.55158060148261","40.60937499999999","173.21848429433905","43.93526434979717","3.2061746765116035","20.467553003613585","33.62340300430836","35.02340571006131","2.661442518397821","13.71639143169999","2.279245572413523","15.49279446908143","18.855290433901814","33.654461890440864","3.4127615969993657","3.0363308882266264","100124.04339177499","0.44677625625117645","-1.0786738716036137","1.2005717008099095","37.4757167695693"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","103891.31343072","37.27274983889803","6.407998399025945","69.26424036555551","7.2352296302007995","79.9459134378232","7.2352296302007995","58.58544452657752","39.396586809228715","-14.428391209952753","40.18073693948019","335.606454669367","93.94136815375762","138.64375774777804","9.224091266043816","48.87744741507376","1.423352309122852","43.48923861021144","47.41313559255291","140.63226763648007","7.339001526609276","20.798409929486063","105381.38343071999","0.4841990541145925","-0.11342000827893073","1.3099323008439212","68.13349341608841"
Siemens Ltd,SIEMENS,"Conglomerates","103103.9362276","109.9526653622584","5.4515531653608535","64.07313985248078","6.164033325617127","72.50118573067999","6.164033325617127","60.36447895791582","21.641508961648658","45.875958872739595","9.95490400088828","96.52338719027414","82.47154521765069","79.04318938025146","5.06550601595826","54.935827136266845","0.5805016216087817","41.75135803750745","48.27610084648365","75.09739054553819","5.856327681347786","9.45421729409721","97957.03622760001","-0.0583472849488359","-0.23510234003928732","0.3453992815694944","66.82476908911785"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","102463.10369217","65.77211132014014","2.8729449263532345","22.152320001815255","2.860109373459905","24.412193741120888","2.860109373459905","18.648367739821413","-88.05501723143372","-26.434641605498346","3.431489296668817","-39.76418077412199","19.42568091601126","28.099335709748633","5.696758740511342","139.11937419034422","0.614726513338826","12.188836671942342","12.61806834842448","26.507542573391728","2.698087661739366","3.2238445546998693","96658.69369217","1.0195684536604226","3.339026724676332","3.9537532380151577","16.61778527477387"
Dabur India Ltd,DABUR,"FMCG - Personal Products","101477.7524006","70.65653271290664","8.251240663795272","14.644845974504902","8.994787410617418","56.303647168165654","8.994787410617418","50.72018348623853","19.373465393280814","14.391931442846339","12.04934217548401","30.629043316609945","-9.677141789219629","71.05290043453299","9.224091266043816","48.87744741507376","1.423352309122852","39.498823281500854","43.82810166109014","70.80500098067499","8.963405118367218","10.698713217970898","101123.70240060001","-0.21329872109253523","-0.5174538738372825","0.9058984352855695","58.3467027751521"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","98512.345756945","-48.07717059346733","1.6306721938540198","-52.52799985498702","2.1527530098040693","18.638931708123472","2.1527530098040693","16.748755923164456","-32.08324066925332","-35.11036130809284","3.597822795904657","-50.19147072026942","-52.57008971757269","22.767419112284774","7.223306626258447","26.059297308153045","1.8554224046316583","10.204129758507841","12.241551966189736","21.543309472588916","2.037008414503694","3.107243312620043","93215.74575694499","2.140418162973119","2.153405417561974","4.008827822193632","17.69863023606205"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","95178.920904495","-45.662122993078356","1.9848617513397913","-6.224521351615835","1.084287023125548","14.571332041907215","1.084287023125548","8.634500306271498","-46.81160595746723","-18.915549454905943","1.027563154657834","-56.434509455951385","-17.466322066891685","30.43972140990629","2.358663111158764","22.79666898588442","0.8987054277845777",,,,,,"-34291.89909550501","0.37142515121549624","0.6538793719504353","1.552584799735013","12.125182128784065"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","94278.83812474","23.58550450551578","3.582213602110029","-35.991250343855725","2.466091171811613","5.654856268117146","2.466091171811613","12.339157170523416","-13.931185483338599","-20.481479930755214","1.963063593898603","-16.77219249279779","-32.533401551544515","5.798959036181202","2.358663111158764","22.79666898588442","0.8987054277845777","3.786992489836166","3.9942261908059007","1.5804103807283725","0.6720923640668196","0.5350005168980048","25694.13812474","0.1382663567809449","-0.2002839138507837","0.698421513933794","19.620822745438137"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","93730.0258947","43.1631064887903","7.024692572249917","-3.8248812880181697","7.545692435205923","64.61599639776088","7.545692435205923","54.51439436703408","7.528575574217447","3.0413367385174146","8.110989413634385","-12.067333467384874","-39.199357434845936","79.83478207461351","9.224091266043816","48.87744741507376","1.423352309122852","37.58157385865042","41.04564872962696","79.62376891503769","7.525748240951692","7.049802597888277","93482.28589469999",,,,"52.55722298246598"
DLF Ltd,DLF,"Real Estate","92267.24384115","91.42430083103908","14.28699770210657","91.42430083103908","15.032502234683154","32.582312379017736","15.032502234683154","38.694992412746586","27.03546437549699","27.03546437549699","2.536085917833804","6.793802595060747","6.793802595060747","34.38458212975005","2.3747500849371375","48.3929820804471","1.3730759147041014","49.1562805137497","53.2620930839505","35.5124949564357","15.525611385281492","2.3492465494585173","95293.87384115001","-0.5682469408610431","-0.5682469408610431","0.8048289738430583","61.476249511047016"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","91901.2403673","153.26597990124654","11.223627758703667","2.8485462874566134","10.12830932996462","48.07053058233078","10.12830932996462","41.38433734939759","-11.80856625575703","-9.810658090383512","7.835933654437431","82.05606883238642","1.9213220932475865","76.67381976247289","4.304132075735273","35.19956037429971","0.9002797474416026","22.288173001143345","24.172039171699897","74.32508790864341","9.818051111156418","7.593508142120564","89086.05036729999","0.14249353380908591","-0.03369107375556757","0.866588673686035","31.04299696576533"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","89083.6699044","180.98233452039773","6.228287868153213","133.62009178502504","8.24940455461718","58.3374829109912","8.24940455461718","31.775171065493645","-3.2807388243609235","-47.21549476511831","7.065646407392132","39.485500266561196","12.895275436425171","100.52207705216597","5.06550601595826","54.935827136266845","0.5805016216087817","32.18748172780393","38.7361487713896","97.0923594908656","7.967942725525059","6.766764884100063","86044.2199044","-0.009507830739252099","0.06404806389046802","0.6445496854992497","53.133526126923535"
Cipla Ltd,CIPLA,"Pharmaceuticals","87844.99134928001","-0.35360833805280795","3.7144214945664","9.825750565095696","3.984938990860656","26.41239705020596","3.984938990860656","27.380725251523128","-0.8392762905876466","6.510216636741688","4.159843283081519","-3.3523319014114086","9.85425209183957","33.46794603268121","4.304132075735273","35.19956037429971","0.9002797474416026","18.284796606152344","23.62833058747314","32.40423329813507","3.858285555157468","3.835854309862916","85053.01134928002","-0.6634832488241258","-0.4410537724557147","0.45922597498588785","34.904138809687126"
Shree Cement Ltd,SHREECEM,"Cement","87452.5170024","236.07387355695468","4.960380203579208","128.10340208625152","5.621985670771338","32.77855043980839","5.621985670771338","56.363539697542535","173.4104258285448","44.0363817962868","4.994270146682832","87.65275267674633","108.14566885940255","194.442629407684","2.661442518397821","13.71639143169999","2.279245572413523","20.173885355374697","27.611883434815347","190.80415555496253","5.516785242625575","4.3695007432564195","85816.0770024","-0.38247767906653074","-1.9079278069213208","0.3713177654922023","37.50204422172097"
Varun Beverages Ltd,VBL,"Soft Drinks","85016.3020137","74.50679580970265","6.446893117391028","0","9.197723081933834","69.03924088751197","9.197723081933834","57.43487858719647","150.60900794488532","0","20.257893586317817","119.61939666503717","0","214.35202968508892","9.224091266043816","48.87744741507376","1.423352309122852","50.52152175196577","72.63795712989662","222.25801022061412","9.536964188088744","11.672356666097295","88151.9720137","0","-1.296014060533123","0.12733824858972886","122.49128607569935"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","83988.108375","11.724979130571654","3.190725533932602","-11.796180118763843","3.2801512354056537","8.371369488317296","3.2801512354056537","18.049519959575544","-69.90495477934594","-12.56065656508953","4.347912725812865","-14.166270613137256","-7.102371965709018","9.843652274733039","5.06550601595826","54.935827136266845","0.5805016216087817","10.889084632751588","13.175130180518245","8.168271570319998","2.721872465089758","3.598722945706813","69693.408375","0.18706351289673373","1.012045258990016","1.5925468805987977","16.532962018999847"
Interglobe Aviation Ltd,INDIGO,"Airlines","78542.41542894","0.3591681095235678","1.4730207767001318","0","2.946460601921556","37.56967704127084","2.946460601921556","-127.28418399495905","-123.20271859824776","0","-13.116504415276406","-358.93769297587363","0","45.04353697823021","5.06550601595826","54.935827136266845","0.5805016216087817","74.7149158471624",,"55.73988956181683","3.646147695477994",,"97193.64542894",,,,"-12.746605380047818"
Adani Wilmar Ltd,AWL,"FMCG - Foods","74595.053533975","-73.97709331997939","1.2578220237810827","-67.91244047732125","1.3715883574576972","64.30829816025984","1.3715883574576972","77.85616438356165","89.88529504089657","16.565193984696272","9.80691887641214","6.318536900365013","-52.66469932771504","119.47825469131404","9.224091266043816","48.87744741507376","1.423352309122852","38.11787821187933","45.48289427274859","116.52651365277734","1.3377029140090382","7.058191093649953","72752.163533975",,,,"92.81108523257188"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","74264.36769084001","-73.35377257026794","0.15521744704129836","-76.14449807342126","0.21113997134408308","3.6519334631304763","0.21113997134408308","12.534545454545453","-51.24730147887206","-63.22131388485929","1.4307577424340565","-2.1427730030094034","-14.40734551482272","5.901022462522051","1.4620869468108437","13.040168852184397","1.8216275494826368","5.487442130441361","7.087060695117636","10.498180984572112","0.37562738429234893","1.1346600131367433","132119.60769084003","3.399675060380961","2.7662103172366477","4.587837866719284","6.357434207151489"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","73722.054335745","226.90305344283968","5.69728667273011","0","6.5231981481911285",,"6.5231981481911285","31.471544715447155","100.09998506467232","0","9.50921025394314","303.1610198571959","0",,"2.358663111158764","22.79666898588442","0.8987054277845777","41.19330394694105","44.010627364349325",,"8.458873172435656","3.110383168193853","95598.124335745","0","-0.5788647445934245","0.3198406831911532","45.616131235997514"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","73115.05437038","76.63524919603849","4.510716573642919","57.26121000181228","5.1858620639297195","42.316115804436784","5.1858620639297195","65.67534076827758","11.23701488319951","45.15588579425958","12.179975706764578","140.44933849437842","97.58233538369346","49.75471713045846","5.06550601595826","54.935827136266845","0.5805016216087817","36.62755024652989","42.33766425077087","48.214190015978126","5.025295155258702","11.000941603699731","70851.23437038001","-0.10171270292189949","0.06194787705464733","0.642449498663429","61.108974207777905"
Bharat Electronics Ltd,BEL,"Electronic Equipments","73061.23939585501","12.96252128232219","4.056190351830545","-17.544470930739386","4.683496844549453","17.365680757330257","4.683496844549453","24.7375","16.87392283726857","-24.207321004182276","5.93884213205002","-17.782223027042647","-17.456841946549808","20.00220097021212","7.223306626258447","26.059297308153045","1.8554224046316583","18.335572215221532","20.652244525104017","17.950353823201446","4.2030587341218295","5.306895880431518","65566.539395855","0.46108051292295804","-0.3546720294440646","1.5007503751875937","30.456523027865195"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","71370.7647705","-19.24490320370843","3.0244123932875726","-10.99538107011503","3.229460982651505","25.391619741888427","3.229460982651505","19.977038155944125","-7.097188173916384","-0.21151274817320562","3.714828171935833","-13.691585049670431","-1.8978257816955886","78.78437440169996","4.304132075735273","35.19956037429971","0.9002797474416026","16.26845381512586","22.27250879592678","77.62309832266254","3.181858957302974","3.1118766189388807","70318.7647705","-0.42315367245018165","-0.2007241960817706","0.6995555513598319","32.70138133814435"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","70962.55488525","7.147958874549215","5.097655042196293","99.29406530642157","5.647443413018895","46.81494045114494","5.647443413018895","60.592916832471154","55.14828061494222","15.37563775680823","4.355251699766657","-52.78394831370081","29.280637951150172","57.114099242034015","9.224091266043816","48.87744741507376","1.423352309122852","39.146030443800576","46.26481739257704","56.92553130880423","5.628797811555195","3.994690082570062","70728.26488525","0.031518691266391174","-0.637672046515949","0.7856802626069029","75.83251927295946"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","67856.96227582","-47.35181133430918","1.6920825818400844","1.1769891398758556","1.050570079394203","37.05722242746049","1.050570079394203","63.798219584569736","292.07289662306033","14.4125904758195","5.661611560335234","140.03476942299733","-6.838965267875499","41.314728255412675","2.358663111158764","22.79666898588442","0.8987054277845777","66.52790781066803","71.16724834098571","41.636852655695186","1.0587612081047075","5.186476932969296","68386.03227582","-0.09520387218446162","-0.7822076758904155","0.11649775189416219","89.37956042652789"
SRF Ltd,SRF,"Diversified Chemicals","67196.54357925","220.093569363079","4.413864640938592","37.04458057099502","5.354660394213323","31.911433419091814","5.354660394213323","30.856650585802896","159.35432777605644","-13.1028139638139","7.845151117903978","194.77063899267415","54.17350945199202","245.55652687465755","2.661442518397821","13.71639143169999","2.279245572413523","21.771344289870786","25.939723255123116","256.07763047414596","5.584085925941717","5.7342462965455745","70075.64357925001","0.21802234737336224","-1.537817977573889","0.7414275948396342","35.57405479281811"
Marico Ltd,MARICO,"FMCG - Personal Products","66580.88925355","18.64634160612402","6.690743363857123","-20.294926056212695","6.253488236456279","65.53237131254922","6.253488236456279","50.299019607843135","11.200050747057936","6.559598815286459","19.553858811615275","111.98683152234099","46.57733104373391","75.31774802437783","9.224091266043816","48.87744741507376","1.423352309122852","37.04153415039348","40.181030032652444","74.54399236826924","6.1892447875974455","16.966243371150878","65896.88925355","0.6743981902570821","0.3702430375123349","1.7935953466351868","54.35174632942858"
